代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
512200.SH,南方中证全指房地产ETF,2019-05-29,0.86,0.86,0.86,0.85,0.85,547300,467810,-0.00,-0.3501,0.8548
512200.SH,南方中证全指房地产ETF,2019-05-30,0.85,0.85,0.85,0.84,0.85,520900,440249,-0.01,-0.7026,0.8452
512200.SH,南方中证全指房地产ETF,2019-05-31,0.85,0.85,0.85,0.85,0.85,375800,319034,0.00,0.2358,0.8489
512200.SH,南方中证全指房地产ETF,2019-06-03,0.85,0.85,0.85,0.84,0.85,321100,271859,-0.00,-0.1176,0.8466
512200.SH,南方中证全指房地产ETF,2019-06-04,0.85,0.85,0.85,0.83,0.83,1346000,1122384,-0.02,-1.7668,0.8339
512200.SH,南方中证全指房地产ETF,2019-06-05,0.83,0.84,0.85,0.83,0.84,2166900,1833450,0.01,1.3189,0.8461
512200.SH,南方中证全指房地产ETF,2019-06-06,0.84,0.84,0.84,0.83,0.84,431200,360212,-0.01,-0.9467,0.8354
512200.SH,南方中证全指房地产ETF,2019-06-10,0.84,0.84,0.85,0.84,0.84,1156900,979692,0.01,0.9558,0.8468
512200.SH,南方中证全指房地产ETF,2019-06-11,0.84,0.84,0.89,0.84,0.88,5350000,4601785,0.03,3.5503,0.8601
512200.SH,南方中证全指房地产ETF,2019-06-12,0.88,0.87,0.87,0.86,0.86,2676600,2304480,-0.02,-1.7143,0.8610
512200.SH,南方中证全指房地产ETF,2019-06-13,0.86,0.86,0.86,0.85,0.86,1327600,1137815,-0.00,-0.2326,0.8570
512200.SH,南方中证全指房地产ETF,2019-06-14,0.86,0.86,0.86,0.85,0.85,1011700,870092,-0.00,-0.3497,0.8600
512200.SH,南方中证全指房地产ETF,2019-06-17,0.85,0.84,0.86,0.84,0.86,462100,394517,0.01,0.7018,0.8537
512200.SH,南方中证全指房地产ETF,2019-06-18,0.86,0.85,0.85,0.84,0.85,1980300,1679140,-0.01,-1.5099,0.8479
512200.SH,南方中证全指房地产ETF,2019-06-19,0.85,0.85,0.87,0.85,0.85,3488300,2995908,0.01,0.7075,0.8588
512200.SH,南方中证全指房地产ETF,2019-06-20,0.85,0.85,0.87,0.85,0.87,2374600,2042710,0.02,1.7564,0.8602
512200.SH,南方中证全指房地产ETF,2019-06-21,0.87,0.87,0.88,0.87,0.88,1785500,1560375,0.01,0.6904,0.8739
512200.SH,南方中证全指房地产ETF,2019-06-24,0.88,0.88,0.88,0.86,0.87,974100,847337,-0.00,-0.3429,0.8699
512200.SH,南方中证全指房地产ETF,2019-06-25,0.87,0.87,0.87,0.86,0.87,947800,816011,-0.01,-0.5734,0.8610
512200.SH,南方中证全指房地产ETF,2019-06-26,0.87,0.86,0.87,0.86,0.86,1836400,1588531,-0.00,-0.2307,0.8650
512200.SH,南方中证全指房地产ETF,2019-06-27,0.86,0.86,0.87,0.86,0.86,3635600,3151999,0.00,0.0000,0.8670
512200.SH,南方中证全指房地产ETF,2019-06-28,0.86,0.86,0.87,0.86,0.86,1320600,1140183,0.00,0.0000,0.8634
512200.SH,南方中证全指房地产ETF,2019-07-01,0.86,0.87,0.89,0.87,0.89,1397600,1224149,0.02,2.4277,0.8759
512200.SH,南方中证全指房地产ETF,2019-07-02,0.89,0.88,0.89,0.88,0.89,917500,807005,-0.00,-0.1129,0.8796
512200.SH,南方中证全指房地产ETF,2019-07-03,0.89,0.89,0.90,0.88,0.90,5113500,4562755,0.01,1.2429,0.8923
512200.SH,南方中证全指房地产ETF,2019-07-04,0.90,0.88,0.91,0.88,0.90,53151900,47820524,0.00,0.3348,0.8997
512200.SH,南方中证全指房地产ETF,2019-07-05,0.90,0.90,0.90,0.88,0.89,5486100,4853054,-0.01,-1.5573,0.8846
512200.SH,南方中证全指房地产ETF,2019-07-08,0.89,0.89,0.89,0.86,0.86,3824800,3323579,-0.02,-2.3729,0.8690
512200.SH,南方中证全指房地产ETF,2019-07-09,0.86,0.87,0.87,0.86,0.86,3459400,3000678,0.00,0.0000,0.8674
512200.SH,南方中证全指房地产ETF,2019-07-10,0.86,0.86,0.86,0.85,0.86,576700,495540,-0.01,-0.5787,0.8593
512200.SH,南方中证全指房地产ETF,2019-07-11,0.86,0.86,0.87,0.85,0.86,3163100,2714222,-0.00,-0.2328,0.8581
512200.SH,南方中证全指房地产ETF,2019-07-12,0.86,0.86,0.87,0.85,0.86,2790200,2402351,0.01,0.8168,0.8610
512200.SH,南方中证全指房地产ETF,2019-07-15,0.86,0.87,0.87,0.83,0.86,2433300,2093947,0.00,0.1157,0.8605
512200.SH,南方中证全指房地产ETF,2019-07-16,0.86,0.86,0.88,0.86,0.87,3617700,3144903,0.01,0.9249,0.8693
512200.SH,南方中证全指房地产ETF,2019-07-17,0.87,0.87,0.88,0.87,0.88,2251900,1973275,0.01,0.5727,0.8763
512200.SH,南方中证全指房地产ETF,2019-07-18,0.88,0.88,0.88,0.87,0.87,1612100,1402631,-0.01,-1.3667,0.8701
512200.SH,南方中证全指房地产ETF,2019-07-19,0.87,0.87,0.89,0.87,0.89,6202300,5494329,0.02,2.7714,0.8859
512200.SH,南方中证全指房地产ETF,2019-07-22,0.89,0.89,0.90,0.88,0.89,3603400,3204761,-0.00,-0.3371,0.8894
512200.SH,南方中证全指房地产ETF,2019-07-23,0.89,0.88,0.89,0.87,0.87,3240500,2841732,-0.01,-1.5784,0.8769
512200.SH,南方中证全指房地产ETF,2019-07-24,0.87,0.88,0.88,0.87,0.88,1756900,1539137,0.00,0.2291,0.8761
512200.SH,南方中证全指房地产ETF,2019-07-25,0.88,0.87,0.88,0.87,0.88,1401200,1220348,0.00,0.0000,0.8709
512200.SH,南方中证全指房地产ETF,2019-07-26,0.88,0.87,0.88,0.87,0.88,1769700,1544477,0.00,0.1143,0.8727
512200.SH,南方中证全指房地产ETF,2019-07-29,0.88,0.88,0.88,0.87,0.87,560800,489125,-0.01,-0.5708,0.8722
512200.SH,南方中证全指房地产ETF,2019-07-30,0.87,0.87,0.88,0.87,0.88,2519300,2210076,0.01,0.9185,0.8773
512200.SH,南方中证全指房地产ETF,2019-07-31,0.88,0.87,0.88,0.85,0.86,5733300,4929849,-0.02,-2.5028,0.8599
512200.SH,南方中证全指房地产ETF,2019-08-01,0.86,0.86,0.86,0.84,0.84,2282300,1926651,-0.02,-1.9837,0.8442
512200.SH,南方中证全指房地产ETF,2019-08-02,0.84,0.83,0.83,0.82,0.83,1561100,1285326,-0.01,-1.4286,0.8233
512200.SH,南方中证全指房地产ETF,2019-08-05,0.83,0.82,0.82,0.81,0.81,1549200,1261874,-0.02,-2.1739,0.8145
512200.SH,南方中证全指房地产ETF,2019-08-06,0.81,0.81,0.81,0.78,0.80,2529500,2011372,-0.01,-1.4815,0.7952
512200.SH,南方中证全指房地产ETF,2019-08-07,0.80,0.80,0.81,0.80,0.80,2049900,1646460,0.00,0.5013,0.8032
512200.SH,南方中证全指房地产ETF,2019-08-08,0.80,0.81,0.81,0.80,0.80,721500,578168,0.00,0.0000,0.8013
512200.SH,南方中证全指房地产ETF,2019-08-09,0.80,0.80,0.80,0.79,0.79,3019800,2398318,-0.01,-0.9975,0.7942
512200.SH,南方中证全指房地产ETF,2019-08-12,0.79,0.79,0.80,0.79,0.80,760500,606815,0.01,0.8816,0.7979
512200.SH,南方中证全指房地产ETF,2019-08-13,0.80,0.80,0.80,0.79,0.80,583200,463229,-0.01,-0.7491,0.7943
512200.SH,南方中证全指房地产ETF,2019-08-14,0.80,0.80,0.80,0.79,0.80,886300,708084,0.00,0.0000,0.7989
512200.SH,南方中证全指房地产ETF,2019-08-15,0.80,0.79,0.80,0.78,0.80,1801700,1428791,0.00,0.3774,0.7930
512200.SH,南方中证全指房地产ETF,2019-08-16,0.80,0.80,0.81,0.80,0.80,1067100,855463,0.00,0.1253,0.8017
512200.SH,南方中证全指房地产ETF,2019-08-19,0.80,0.81,0.82,0.81,0.82,2424600,1977168,0.02,3.1289,0.8155
512200.SH,南方中证全指房地产ETF,2019-08-20,0.82,0.82,0.83,0.82,0.83,3212500,2662648,0.01,0.6068,0.8288
512200.SH,南方中证全指房地产ETF,2019-08-21,0.83,0.83,0.83,0.83,0.83,1495900,1246997,0.00,0.2413,0.8336
512200.SH,南方中证全指房地产ETF,2019-08-22,0.83,0.83,0.83,0.82,0.83,474100,391701,-0.01,-0.6017,0.8262
512200.SH,南方中证全指房地产ETF,2019-08-23,0.83,0.82,0.83,0.82,0.83,3542700,2928479,0.00,0.3632,0.8266
512200.SH,南方中证全指房地产ETF,2019-08-26,0.83,0.83,0.83,0.81,0.82,4724600,3841340,-0.01,-1.3269,0.8131
512200.SH,南方中证全指房地产ETF,2019-08-27,0.82,0.82,0.84,0.82,0.83,4871400,4055473,0.02,1.8337,0.8325
512200.SH,南方中证全指房地产ETF,2019-08-28,0.83,0.83,0.83,0.83,0.83,445700,370197,-0.00,-0.2401,0.8306
512200.SH,南方中证全指房地产ETF,2019-08-29,0.83,0.83,0.83,0.82,0.82,5024900,4161587,-0.01,-0.9627,0.8282
512200.SH,南方中证全指房地产ETF,2019-08-30,0.82,0.83,0.83,0.81,0.82,1342200,1105950,-0.01,-0.7290,0.8240
512200.SH,南方中证全指房地产ETF,2019-09-02,0.82,0.82,0.83,0.82,0.83,2160400,1781947,0.01,1.1016,0.8248
512200.SH,南方中证全指房地产ETF,2019-09-03,0.83,0.83,0.83,0.82,0.82,2150800,1770184,-0.00,-0.3632,0.8230
512200.SH,南方中证全指房地产ETF,2019-09-04,0.82,0.82,0.85,0.82,0.85,8615500,7238123,0.02,2.7947,0.8401
512200.SH,南方中证全指房地产ETF,2019-09-05,0.85,0.85,0.86,0.84,0.84,12318200,10501924,-0.00,-0.2364,0.8526
512200.SH,南方中证全指房地产ETF,2019-09-06,0.84,0.84,0.85,0.84,0.85,3508800,2962692,0.00,0.4739,0.8444
512200.SH,南方中证全指房地产ETF,2019-09-09,0.85,0.85,0.86,0.85,0.86,4242100,3632893,0.01,1.4151,0.8564
512200.SH,南方中证全指房地产ETF,2019-09-10,0.86,0.85,0.86,0.84,0.86,1750600,1489980,-0.00,-0.4651,0.8511
512200.SH,南方中证全指房地产ETF,2019-09-11,0.86,0.86,0.87,0.85,0.85,1485900,1270609,-0.00,-0.4673,0.8551
512200.SH,南方中证全指房地产ETF,2019-09-12,0.85,0.86,0.88,0.85,0.87,4611800,4002184,0.02,2.2300,0.8678
512200.SH,南方中证全指房地产ETF,2019-09-16,0.87,0.88,0.88,0.86,0.87,2021900,1759355,-0.00,-0.4592,0.8701
512200.SH,南方中证全指房地产ETF,2019-09-17,0.87,0.87,0.87,0.85,0.85,2326100,1987270,-0.02,-1.8454,0.8543
512200.SH,南方中证全指房地产ETF,2019-09-18,0.85,0.85,0.87,0.85,0.86,2458300,2115761,0.01,1.0576,0.8607
512200.SH,南方中证全指房地产ETF,2019-09-19,0.86,0.86,0.86,0.85,0.86,1655000,1419854,0.00,0.2326,0.8579
512200.SH,南方中证全指房地产ETF,2019-09-20,0.86,0.86,0.86,0.85,0.86,1176000,1007619,-0.00,-0.3480,0.8568
512200.SH,南方中证全指房地产ETF,2019-09-23,0.86,0.88,0.88,0.84,0.84,2050100,1740157,-0.02,-1.7462,0.8488
512200.SH,南方中证全指房地产ETF,2019-09-24,0.84,0.84,0.85,0.84,0.84,614000,518621,0.00,0.0000,0.8447
512200.SH,南方中证全指房地产ETF,2019-09-25,0.84,0.84,0.84,0.84,0.84,1270400,1065556,-0.01,-0.7109,0.8388
512200.SH,南方中证全指房地产ETF,2019-09-26,0.84,0.84,0.85,0.83,0.84,1566300,1320388,-0.00,-0.2387,0.8430
512200.SH,南方中证全指房地产ETF,2019-09-27,0.84,0.83,0.84,0.83,0.83,1571500,1310506,-0.00,-0.3589,0.8339
512200.SH,南方中证全指房地产ETF,2019-09-30,0.83,0.83,0.84,0.83,0.83,1220400,1017168,-0.00,-0.4802,0.8335
512200.SH,南方中证全指房地产ETF,2019-10-08,0.83,0.83,0.85,0.83,0.85,5223400,4418593,0.02,2.5332,0.8459
512200.SH,南方中证全指房地产ETF,2019-10-09,0.85,0.85,0.86,0.84,0.86,5125900,4401879,0.01,1.6471,0.8588
512200.SH,南方中证全指房地产ETF,2019-10-10,0.86,0.86,0.87,0.86,0.86,2403300,2069588,0.00,0.0000,0.8611
512200.SH,南方中证全指房地产ETF,2019-10-11,0.86,0.86,0.87,0.86,0.87,2631500,2278771,0.00,0.3472,0.8660
512200.SH,南方中证全指房地产ETF,2019-10-14,0.87,0.87,0.88,0.86,0.88,3756800,3300550,0.01,1.0381,0.8786
512200.SH,南方中证全指房地产ETF,2019-10-15,0.88,0.88,0.88,0.87,0.87,878700,768334,-0.00,-0.4566,0.8744
512200.SH,南方中证全指房地产ETF,2019-10-16,0.87,0.88,0.90,0.87,0.88,6843200,6050477,0.00,0.3440,0.8842
512200.SH,南方中证全指房地产ETF,2019-10-17,0.88,0.88,0.88,0.87,0.87,4157200,3635299,-0.00,-0.4571,0.8745
512200.SH,南方中证全指房地产ETF,2019-10-18,0.87,0.88,0.88,0.85,0.85,5872900,5081369,-0.02,-1.8370,0.8652
512200.SH,南方中证全指房地产ETF,2019-10-21,0.85,0.85,0.87,0.85,0.87,3278400,2824723,0.01,1.6374,0.8616
512200.SH,南方中证全指房地产ETF,2019-10-22,0.87,0.87,0.88,0.86,0.87,830000,719220,0.00,0.1151,0.8665
512200.SH,南方中证全指房地产ETF,2019-10-23,0.87,0.87,0.87,0.86,0.86,1913900,1652206,-0.01,-1.0345,0.8633
512200.SH,南方中证全指房地产ETF,2019-10-24,0.86,0.86,0.86,0.86,0.86,833500,718527,0.00,0.2323,0.8621
512200.SH,南方中证全指房地产ETF,2019-10-25,0.86,0.86,0.87,0.86,0.87,752800,653328,0.01,1.0429,0.8679
512200.SH,南方中证全指房地产ETF,2019-10-28,0.87,0.87,0.87,0.86,0.87,2229400,1931368,-0.00,-0.4587,0.8663
512200.SH,南方中证全指房地产ETF,2019-10-29,0.87,0.86,0.86,0.86,0.86,1627800,1402558,-0.01,-0.9217,0.8616
512200.SH,南方中证全指房地产ETF,2019-10-30,0.86,0.86,0.86,0.85,0.85,1897100,1616678,-0.01,-1.0465,0.8522
512200.SH,南方中证全指房地产ETF,2019-10-31,0.85,0.85,0.85,0.84,0.84,1136200,961668,-0.01,-0.7051,0.8464
512200.SH,南方中证全指房地产ETF,2019-11-01,0.84,0.85,0.86,0.84,0.86,965400,821885,0.02,1.8935,0.8513
512200.SH,南方中证全指房地产ETF,2019-11-04,0.86,0.86,0.86,0.85,0.86,1829200,1568870,-0.00,-0.3484,0.8577
512200.SH,南方中证全指房地产ETF,2019-11-05,0.86,0.86,0.87,0.85,0.86,1908600,1644613,0.00,0.4662,0.8617
512200.SH,南方中证全指房地产ETF,2019-11-06,0.86,0.86,0.86,0.85,0.86,1698900,1456814,0.00,0.1160,0.8575
512200.SH,南方中证全指房地产ETF,2019-11-07,0.86,0.86,0.86,0.86,0.86,2028500,1742236,-0.01,-0.6952,0.8589
512200.SH,南方中证全指房地产ETF,2019-11-08,0.86,0.86,0.86,0.85,0.85,642900,551333,-0.01,-0.5834,0.8576
512200.SH,南方中证全指房地产ETF,2019-11-11,0.85,0.85,0.85,0.83,0.84,2307900,1936002,-0.02,-1.7606,0.8389
512200.SH,南方中证全指房地产ETF,2019-11-12,0.84,0.84,0.84,0.83,0.83,1002200,836159,-0.00,-0.3584,0.8343
512200.SH,南方中证全指房地产ETF,2019-11-13,0.83,0.83,0.83,0.82,0.82,1977700,1634953,-0.01,-1.1990,0.8267
512200.SH,南方中证全指房地产ETF,2019-11-14,0.82,0.83,0.83,0.82,0.82,790100,652428,0.00,0.1214,0.8258
512200.SH,南方中证全指房地产ETF,2019-11-15,0.82,0.83,0.83,0.82,0.82,1180000,970560,-0.01,-0.7273,0.8225
512200.SH,南方中证全指房地产ETF,2019-11-18,0.82,0.82,0.83,0.81,0.82,894100,735738,0.01,0.7326,0.8229
512200.SH,南方中证全指房地产ETF,2019-11-19,0.82,0.82,0.83,0.82,0.83,925200,769080,0.01,1.0909,0.8313
512200.SH,南方中证全指房地产ETF,2019-11-20,0.83,0.83,0.84,0.83,0.83,1543200,1287585,-0.00,-0.4796,0.8344
512200.SH,南方中证全指房地产ETF,2019-11-21,0.83,0.83,0.83,0.82,0.83,1065300,883346,-0.00,-0.1205,0.8292
512200.SH,南方中证全指房地产ETF,2019-11-22,0.83,0.83,0.84,0.82,0.83,1057100,873621,-0.00,-0.2413,0.8264
512200.SH,南方中证全指房地产ETF,2019-11-25,0.83,0.83,0.85,0.83,0.85,8227700,6956341,0.02,2.7811,0.8455
512200.SH,南方中证全指房地产ETF,2019-11-26,0.85,0.85,0.85,0.84,0.84,6081000,5138903,-0.01,-0.8235,0.8451
512200.SH,南方中证全指房地产ETF,2019-11-27,0.84,0.84,0.85,0.84,0.84,2851300,2417119,-0.00,-0.2372,0.8477
512200.SH,南方中证全指房地产ETF,2019-11-28,0.84,0.85,0.85,0.83,0.83,973900,815521,-0.01,-0.7134,0.8374
512200.SH,南方中证全指房地产ETF,2019-11-29,0.83,0.83,0.84,0.83,0.83,2767200,2312372,-0.00,-0.2395,0.8356
512200.SH,南方中证全指房地产ETF,2019-12-02,0.83,0.84,0.85,0.84,0.85,2697400,2278027,0.02,1.8007,0.8445
512200.SH,南方中证全指房地产ETF,2019-12-03,0.85,0.84,0.85,0.84,0.85,3241600,2744207,-0.00,-0.1179,0.8466
512200.SH,南方中证全指房地产ETF,2019-12-04,0.85,0.84,0.84,0.84,0.84,599800,504789,-0.01,-0.8264,0.8416
512200.SH,南方中证全指房地产ETF,2019-12-05,0.84,0.84,0.84,0.84,0.84,1955900,1648473,0.01,0.5952,0.8428
512200.SH,南方中证全指房地产ETF,2019-12-06,0.84,0.84,0.85,0.84,0.85,1875900,1581848,0.00,0.3550,0.8432
512200.SH,南方中证全指房地产ETF,2019-12-09,0.85,0.85,0.86,0.85,0.86,7027000,6030156,0.02,1.8868,0.8581
512200.SH,南方中证全指房地产ETF,2019-12-10,0.86,0.86,0.86,0.86,0.86,3219300,2766050,-0.00,-0.3472,0.8592
512200.SH,南方中证全指房地产ETF,2019-12-11,0.86,0.86,0.87,0.86,0.87,6609500,5729890,0.01,0.5807,0.8669
512200.SH,南方中证全指房地产ETF,2019-12-12,0.87,0.86,0.87,0.86,0.86,5240100,4514746,-0.00,-0.4619,0.8616
512200.SH,南方中证全指房地产ETF,2019-12-13,0.86,0.86,0.87,0.86,0.87,5567100,4836840,0.01,1.2761,0.8688
512200.SH,南方中证全指房地产ETF,2019-12-16,0.87,0.88,0.88,0.87,0.88,4310400,3768617,0.01,1.0309,0.8743
512200.SH,南方中证全指房地产ETF,2019-12-17,0.88,0.88,0.91,0.88,0.90,13156100,11730590,0.02,1.8141,0.8916
512200.SH,南方中证全指房地产ETF,2019-12-18,0.90,0.90,0.91,0.89,0.90,8484300,7636191,0.00,0.1114,0.9000
512200.SH,南方中证全指房地产ETF,2019-12-19,0.90,0.90,0.90,0.89,0.90,12520300,11253277,0.00,0.0000,0.8988
512200.SH,南方中证全指房地产ETF,2019-12-20,0.90,0.90,0.91,0.90,0.91,14069300,12768075,0.01,0.7786,0.9075
512200.SH,南方中证全指房地产ETF,2019-12-23,0.91,0.90,0.91,0.88,0.88,11144200,10012146,-0.02,-2.4283,0.8984
512200.SH,南方中证全指房地产ETF,2019-12-24,0.88,0.89,0.89,0.87,0.88,8076200,7108274,-0.00,-0.1131,0.8802
512200.SH,南方中证全指房地产ETF,2019-12-25,0.88,0.88,0.89,0.88,0.88,5474700,4817044,0.00,0.1133,0.8799
512200.SH,南方中证全指房地产ETF,2019-12-26,0.88,0.88,0.91,0.88,0.90,18865300,16941252,0.02,2.1493,0.8980
512200.SH,南方中证全指房地产ETF,2019-12-27,0.90,0.90,0.91,0.89,0.90,14069000,12684038,-0.01,-0.5537,0.9016
512200.SH,南方中证全指房地产ETF,2019-12-30,0.90,0.90,0.92,0.90,0.91,59515400,54136941,0.01,1.3363,0.9096
512200.SH,南方中证全指房地产ETF,2019-12-31,0.91,0.91,0.92,0.91,0.92,19421400,17742153,0.01,1.0989,0.9135
512200.SH,南方中证全指房地产ETF,2020-01-02,0.92,0.94,0.95,0.93,0.93,20599700,19255128,0.01,0.8696,0.9347
512200.SH,南方中证全指房地产ETF,2020-01-03,0.93,0.93,0.93,0.92,0.92,18820800,17330057,-0.01,-0.5388,0.9208
512200.SH,南方中证全指房地产ETF,2020-01-06,0.92,0.92,0.92,0.91,0.92,19619500,17906150,-0.01,-0.7584,0.9127
512200.SH,南方中证全指房地产ETF,2020-01-07,0.92,0.92,0.92,0.91,0.92,14215100,13029376,0.01,0.5459,0.9166
512200.SH,南方中证全指房地产ETF,2020-01-08,0.92,0.92,0.92,0.90,0.90,19347800,17588744,-0.02,-2.0630,0.9091
512200.SH,南方中证全指房地产ETF,2020-01-09,0.90,0.91,0.92,0.91,0.92,16019200,14704359,0.02,2.1064,0.9179
512200.SH,南方中证全指房地产ETF,2020-01-10,0.92,0.92,0.93,0.91,0.91,10869900,9944630,-0.01,-0.7600,0.9149
512200.SH,南方中证全指房地产ETF,2020-01-13,0.91,0.91,0.92,0.91,0.92,10077200,9208308,0.01,0.6565,0.9138
512200.SH,南方中证全指房地产ETF,2020-01-14,0.92,0.92,0.93,0.92,0.92,13984100,12877219,-0.00,-0.3261,0.9208
512200.SH,南方中证全指房地产ETF,2020-01-15,0.92,0.92,0.92,0.91,0.91,9807300,8920451,-0.01,-0.9815,0.9096
512200.SH,南方中证全指房地产ETF,2020-01-16,0.91,0.91,0.91,0.90,0.90,10017400,9071688,-0.01,-0.5507,0.9056
512200.SH,南方中证全指房地产ETF,2020-01-17,0.90,0.91,0.91,0.90,0.90,10228700,9241782,-0.00,-0.1107,0.9035
512200.SH,南方中证全指房地产ETF,2020-01-20,0.90,0.90,0.90,0.89,0.90,15326600,13745813,-0.00,-0.2217,0.8969
512200.SH,南方中证全指房地产ETF,2020-01-21,0.90,0.90,0.90,0.88,0.88,22794200,20193912,-0.02,-1.8889,0.8859
512200.SH,南方中证全指房地产ETF,2020-01-22,0.88,0.88,0.90,0.87,0.89,32691900,28982930,0.01,1.1325,0.8865
512200.SH,南方中证全指房地产ETF,2020-01-23,0.89,0.89,0.89,0.85,0.86,51387500,44970370,-0.03,-3.5834,0.8751
512200.SH,南方中证全指房地产ETF,2020-02-03,0.86,0.78,0.80,0.78,0.78,27351700,21351509,-0.09,-9.9884,0.7806
512200.SH,南方中证全指房地产ETF,2020-02-04,0.78,0.76,0.79,0.76,0.78,25985300,20090484,0.00,0.3871,0.7731
512200.SH,南方中证全指房地产ETF,2020-02-05,0.78,0.78,0.80,0.78,0.79,10946000,8592898,0.01,0.8997,0.7850
512200.SH,南方中证全指房地产ETF,2020-02-06,0.79,0.79,0.80,0.78,0.80,34964500,27508812,0.01,1.4013,0.7868
512200.SH,南方中证全指房地产ETF,2020-02-07,0.80,0.79,0.79,0.78,0.79,22414000,17637078,-0.00,-0.2513,0.7869
512200.SH,南方中证全指房地产ETF,2020-02-10,0.79,0.79,0.81,0.79,0.81,40940300,32919809,0.02,2.1411,0.8041
512200.SH,南方中证全指房地产ETF,2020-02-11,0.81,0.81,0.82,0.81,0.82,33118000,27097998,0.00,0.6165,0.8182
512200.SH,南方中证全指房地产ETF,2020-02-12,0.82,0.82,0.82,0.81,0.82,16262600,13257337,0.00,0.4902,0.8152
512200.SH,南方中证全指房地产ETF,2020-02-13,0.82,0.82,0.84,0.82,0.83,38573200,32250860,0.01,1.0976,0.8361
512200.SH,南方中证全指房地产ETF,2020-02-14,0.83,0.83,0.86,0.83,0.86,88865200,75323704,0.03,3.2569,0.8476
512200.SH,南方中证全指房地产ETF,2020-02-17,0.86,0.86,0.87,0.85,0.87,66509400,57028678,0.01,1.6355,0.8575
512200.SH,南方中证全指房地产ETF,2020-02-18,0.87,0.87,0.87,0.85,0.86,39898600,34140937,-0.01,-1.6092,0.8557
512200.SH,南方中证全指房地产ETF,2020-02-19,0.86,0.85,0.87,0.85,0.86,48404400,41641309,0.01,0.5841,0.8603
512200.SH,南方中证全指房地产ETF,2020-02-20,0.86,0.85,0.87,0.85,0.87,39888700,34312576,0.01,1.0453,0.8602
512200.SH,南方中证全指房地产ETF,2020-02-21,0.87,0.87,0.87,0.86,0.86,33023800,28506708,-0.01,-0.8046,0.8632
512200.SH,南方中证全指房地产ETF,2020-02-24,0.86,0.85,0.86,0.84,0.85,37394000,31734368,-0.01,-1.5064,0.8486
512200.SH,南方中证全指房地产ETF,2020-02-25,0.85,0.83,0.85,0.83,0.85,36226700,30561466,-0.00,-0.3529,0.8436
512200.SH,南方中证全指房地产ETF,2020-02-26,0.85,0.84,0.89,0.84,0.87,135534400,118286264,0.02,2.3613,0.8727
512200.SH,南方中证全指房地产ETF,2020-02-27,0.87,0.87,0.88,0.85,0.86,60176000,51945085,-0.01,-1.0381,0.8632
512200.SH,南方中证全指房地产ETF,2020-02-28,0.86,0.84,0.86,0.82,0.83,64768700,54822272,-0.02,-2.7972,0.8464
512200.SH,南方中证全指房地产ETF,2020-03-02,0.83,0.84,0.89,0.84,0.88,107433800,93495678,0.05,5.3957,0.8703
512200.SH,南方中证全指房地产ETF,2020-03-03,0.88,0.89,0.90,0.87,0.88,83046700,72768777,0.00,0.1138,0.8762
512200.SH,南方中证全指房地产ETF,2020-03-04,0.88,0.88,0.91,0.87,0.91,204148300,182566897,0.03,3.6364,0.8943
512200.SH,南方中证全指房地产ETF,2020-03-05,0.91,0.90,0.92,0.90,0.92,148700800,135196129,0.00,0.4386,0.9092
512200.SH,南方中证全指房地产ETF,2020-03-06,0.92,0.90,0.91,0.89,0.90,83575600,74756446,-0.02,-2.2926,0.8945
512200.SH,南方中证全指房地产ETF,2020-03-09,0.90,0.87,0.88,0.86,0.87,75679600,65866160,-0.03,-3.2402,0.8703
512200.SH,南方中证全指房地产ETF,2020-03-10,0.87,0.85,0.88,0.85,0.88,46599600,40471316,0.01,1.3857,0.8685
512200.SH,南方中证全指房地产ETF,2020-03-11,0.88,0.88,0.89,0.87,0.87,42567400,37477007,-0.01,-0.5695,0.8804
512200.SH,南方中证全指房地产ETF,2020-03-12,0.87,0.86,0.87,0.85,0.86,29769200,25637253,-0.01,-1.4891,0.8612
512200.SH,南方中证全指房地产ETF,2020-03-13,0.86,0.83,0.86,0.82,0.85,48054000,40197823,-0.01,-1.0465,0.8365
512200.SH,南方中证全指房地产ETF,2020-03-16,0.85,0.85,0.86,0.82,0.83,43282200,36571437,-0.02,-2.8202,0.8450
512200.SH,南方中证全指房地产ETF,2020-03-17,0.83,0.83,0.84,0.79,0.82,32525800,26467164,-0.01,-1.3301,0.8137
512200.SH,南方中证全指房地产ETF,2020-03-18,0.82,0.82,0.82,0.79,0.79,42025700,33989116,-0.03,-3.5539,0.8088
512200.SH,南方中证全指房地产ETF,2020-03-19,0.79,0.79,0.79,0.75,0.77,45805500,35241647,-0.01,-1.7789,0.7694
512200.SH,南方中证全指房地产ETF,2020-03-20,0.77,0.78,0.80,0.78,0.80,38422500,30238876,0.02,2.8461,0.7870
512200.SH,南方中证全指房地产ETF,2020-03-23,0.80,0.77,0.78,0.76,0.76,22805400,17478878,-0.04,-4.4025,0.7664
512200.SH,南方中证全指房地产ETF,2020-03-24,0.76,0.77,0.78,0.76,0.78,22144300,17024324,0.02,2.1053,0.7688
512200.SH,南方中证全指房地产ETF,2020-03-25,0.78,0.79,0.81,0.79,0.81,66697000,53481125,0.04,4.5103,0.8019
