代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
162411.SZ,华宝标普油气A人民币,2018-09-25,0.71,0.72,0.73,0.72,0.72,47693130,34433225,0.02,2.5460,0.7220
162411.SZ,华宝标普油气A人民币,2018-09-26,0.72,0.73,0.73,0.72,0.73,18944671,13756640,0.00,0.4138,0.7261
162411.SZ,华宝标普油气A人民币,2018-09-27,0.73,0.72,0.73,0.72,0.73,26531914,19236270,-0.00,-0.1374,0.7250
162411.SZ,华宝标普油气A人民币,2018-09-28,0.73,0.73,0.73,0.73,0.73,12824314,9329132,0.00,0.1376,0.7275
162411.SZ,华宝标普油气A人民币,2018-10-08,0.73,0.73,0.74,0.73,0.73,25357147,18577120,0.00,0.2747,0.7326
162411.SZ,华宝标普油气A人民币,2018-10-09,0.73,0.73,0.74,0.73,0.74,20823421,15308238,0.01,0.8219,0.7351
162411.SZ,华宝标普油气A人民币,2018-10-10,0.74,0.74,0.74,0.74,0.74,20232442,14994705,0.01,1.2228,0.7411
162411.SZ,华宝标普油气A人民币,2018-10-11,0.74,0.71,0.71,0.70,0.70,48217688,33919232,-0.05,-6.0403,0.7035
162411.SZ,华宝标普油气A人民币,2018-10-12,0.70,0.69,0.71,0.69,0.70,33976252,23685299,0.00,0.5714,0.6971
162411.SZ,华宝标普油气A人民币,2018-10-15,0.70,0.70,0.71,0.70,0.70,14329846,10074590,-0.00,-0.4261,0.7030
162411.SZ,华宝标普油气A人民币,2018-10-16,0.70,0.70,0.71,0.70,0.70,11721676,8244363,-0.00,-0.1427,0.7033
162411.SZ,华宝标普油气A人民币,2018-10-17,0.70,0.71,0.71,0.71,0.71,18571870,13181369,0.01,1.8571,0.7097
162411.SZ,华宝标普油气A人民币,2018-10-18,0.71,0.70,0.70,0.69,0.69,34918040,24273031,-0.02,-2.8050,0.6951
162411.SZ,华宝标普油气A人民币,2018-10-19,0.69,0.69,0.69,0.69,0.69,28379789,19565717,0.00,0.0000,0.6894
162411.SZ,华宝标普油气A人民币,2018-10-22,0.69,0.69,0.69,0.68,0.69,48033331,32926279,-0.01,-0.8658,0.6855
162411.SZ,华宝标普油气A人民币,2018-10-23,0.69,0.68,0.68,0.67,0.67,33134153,22385519,-0.01,-1.8923,0.6756
162411.SZ,华宝标普油气A人民币,2018-10-24,0.67,0.66,0.66,0.66,0.66,38723566,25530492,-0.01,-1.9288,0.6593
162411.SZ,华宝标普油气A人民币,2018-10-25,0.66,0.63,0.63,0.62,0.63,50452901,31639051,-0.03,-4.6899,0.6271
162411.SZ,华宝标普油气A人民币,2018-10-26,0.63,0.63,0.63,0.63,0.63,19400625,12261848,0.00,0.4762,0.6320
162411.SZ,华宝标普油气A人民币,2018-10-29,0.63,0.63,0.63,0.62,0.62,18321200,11508840,-0.01,-1.2638,0.6282
162411.SZ,华宝标普油气A人民币,2018-10-30,0.62,0.61,0.61,0.60,0.61,60678114,36794850,-0.02,-2.5600,0.6064
162411.SZ,华宝标普油气A人民币,2018-10-31,0.61,0.61,0.61,0.61,0.61,33155994,20306884,0.00,0.6568,0.6125
162411.SZ,华宝标普油气A人民币,2018-11-01,0.61,0.62,0.62,0.62,0.62,32702574,20242738,0.00,0.6525,0.6190
162411.SZ,华宝标普油气A人民币,2018-11-02,0.62,0.63,0.63,0.62,0.63,35321433,22149282,0.01,2.1070,0.6271
162411.SZ,华宝标普油气A人民币,2018-11-05,0.63,0.62,0.62,0.61,0.62,27936629,17266530,-0.01,-1.5873,0.6181
162411.SZ,华宝标普油气A人民币,2018-11-06,0.62,0.63,0.65,0.63,0.64,43649567,27877412,0.02,3.2258,0.6387
162411.SZ,华宝标普油气A人民币,2018-11-07,0.64,0.63,0.63,0.63,0.63,29499524,18613902,-0.01,-1.2500,0.6310
162411.SZ,华宝标普油气A人民币,2018-11-08,0.63,0.64,0.65,0.64,0.64,31532217,20268090,0.01,1.7405,0.6428
162411.SZ,华宝标普油气A人民币,2018-11-09,0.64,0.62,0.63,0.62,0.63,24077383,15063725,-0.02,-2.4883,0.6256
162411.SZ,华宝标普油气A人民币,2018-11-12,0.63,0.63,0.64,0.63,0.63,26276242,16613363,0.01,0.9569,0.6323
162411.SZ,华宝标普油气A人民币,2018-11-13,0.63,0.61,0.62,0.61,0.62,65683035,40280017,-0.02,-2.6856,0.6132
162411.SZ,华宝标普油气A人民币,2018-11-14,0.62,0.60,0.60,0.60,0.60,59123824,35430325,-0.02,-2.7597,0.5993
162411.SZ,华宝标普油气A人民币,2018-11-15,0.60,0.60,0.60,0.60,0.60,36741643,21999091,0.00,0.5008,0.5988
162411.SZ,华宝标普油气A人民币,2018-11-16,0.60,0.60,0.61,0.60,0.61,39721379,24016147,0.00,0.6645,0.6046
162411.SZ,华宝标普油气A人民币,2018-11-19,0.61,0.60,0.61,0.60,0.61,35884247,21678743,0.00,0.0000,0.6041
162411.SZ,华宝标普油气A人民币,2018-11-20,0.61,0.60,0.60,0.59,0.59,48051801,28735281,-0.01,-1.8152,0.5980
162411.SZ,华宝标普油气A人民币,2018-11-21,0.59,0.57,0.58,0.57,0.58,77823335,44779110,-0.02,-3.0252,0.5754
162411.SZ,华宝标普油气A人民币,2018-11-22,0.58,0.58,0.58,0.58,0.58,26806127,15567845,0.00,0.6932,0.5808
162411.SZ,华宝标普油气A人民币,2018-11-23,0.58,0.58,0.58,0.57,0.57,44805426,25788952,-0.01,-1.3769,0.5756
162411.SZ,华宝标普油气A人民币,2018-11-26,0.57,0.56,0.57,0.56,0.56,87988393,49547696,-0.01,-1.5707,0.5631
162411.SZ,华宝标普油气A人民币,2018-11-27,0.56,0.57,0.57,0.56,0.57,46346000,26203353,0.00,0.3546,0.5654
162411.SZ,华宝标普油气A人民币,2018-11-28,0.57,0.56,0.57,0.56,0.57,51672109,29379074,0.01,1.0601,0.5686
162411.SZ,华宝标普油气A人民币,2018-11-29,0.57,0.57,0.57,0.57,0.57,39579986,22570421,-0.01,-0.8741,0.5702
162411.SZ,华宝标普油气A人民币,2018-11-30,0.57,0.57,0.58,0.57,0.58,60231344,34747938,0.01,2.1164,0.5769
162411.SZ,华宝标普油气A人民币,2018-12-03,0.58,0.58,0.60,0.58,0.59,95384602,56448082,0.02,2.7634,0.5918
162411.SZ,华宝标普油气A人民币,2018-12-04,0.59,0.59,0.59,0.59,0.59,86739424,51046359,-0.01,-1.1765,0.5885
162411.SZ,华宝标普油气A人民币,2018-12-05,0.59,0.57,0.57,0.57,0.57,61696529,35397232,-0.01,-2.3810,0.5737
162411.SZ,华宝标普油气A人民币,2018-12-06,0.57,0.57,0.58,0.57,0.57,34648939,19907694,-0.00,-0.3484,0.5746
162411.SZ,华宝标普油气A人民币,2018-12-07,0.57,0.56,0.57,0.56,0.56,46382168,26120121,-0.01,-1.5734,0.5632
162411.SZ,华宝标普油气A人民币,2018-12-10,0.56,0.56,0.57,0.56,0.56,44593593,25191558,0.00,0.1776,0.5649
162411.SZ,华宝标普油气A人民币,2018-12-11,0.56,0.56,0.56,0.54,0.54,135943582,74101800,-0.02,-3.5461,0.5451
162411.SZ,华宝标普油气A人民币,2018-12-12,0.54,0.54,0.54,0.54,0.54,92547483,49941351,-0.00,-0.7353,0.5396
162411.SZ,华宝标普油气A人民币,2018-12-13,0.54,0.54,0.54,0.53,0.54,118898419,63649527,-0.00,-0.7407,0.5353
162411.SZ,华宝标普油气A人民币,2018-12-14,0.54,0.53,0.53,0.53,0.53,145657031,77210526,-0.01,-1.8657,0.5301
162411.SZ,华宝标普油气A人民币,2018-12-17,0.53,0.51,0.51,0.51,0.51,155813399,79587904,-0.02,-3.0418,0.5108
162411.SZ,华宝标普油气A人民币,2018-12-18,0.51,0.50,0.50,0.50,0.50,124998790,62221439,-0.01,-2.5490,0.4978
162411.SZ,华宝标普油气A人民币,2018-12-19,0.50,0.48,0.48,0.48,0.48,190610849,92267443,-0.02,-3.2193,0.4841
162411.SZ,华宝标普油气A人民币,2018-12-20,0.48,0.48,0.48,0.47,0.48,167858981,79672340,-0.00,-0.4158,0.4746
162411.SZ,华宝标普油气A人民币,2018-12-21,0.48,0.46,0.47,0.46,0.47,167169429,77677598,-0.01,-2.7140,0.4647
162411.SZ,华宝标普油气A人民币,2018-12-24,0.47,0.46,0.46,0.46,0.46,212377242,97451019,-0.01,-1.0730,0.4589
162411.SZ,华宝标普油气A人民币,2018-12-25,0.46,0.44,0.45,0.44,0.44,233572107,103394385,-0.02,-3.9046,0.4427
162411.SZ,华宝标普油气A人民币,2018-12-26,0.44,0.44,0.44,0.43,0.44,170260028,74399369,-0.01,-1.5801,0.4370
162411.SZ,华宝标普油气A人民币,2018-12-27,0.44,0.46,0.46,0.45,0.45,418020589,189570738,0.02,3.4404,0.4535
162411.SZ,华宝标普油气A人民币,2018-12-28,0.45,0.46,0.46,0.45,0.46,148206221,67606278,0.01,1.3304,0.4562
162411.SZ,华宝标普油气A人民币,2019-01-02,0.46,0.46,0.46,0.45,0.45,133688743,60359850,-0.01,-2.1882,0.4515
162411.SZ,华宝标普油气A人民币,2019-01-03,0.45,0.46,0.46,0.46,0.46,151474913,69589870,0.01,2.6846,0.4594
162411.SZ,华宝标普油气A人民币,2019-01-04,0.46,0.46,0.47,0.46,0.47,151999805,71009261,0.01,2.6144,0.4672
162411.SZ,华宝标普油气A人民币,2019-01-07,0.47,0.49,0.49,0.49,0.49,173091562,84681833,0.02,4.2463,0.4892
162411.SZ,华宝标普油气A人民币,2019-01-08,0.49,0.50,0.51,0.50,0.50,170425451,85666201,0.01,2.4440,0.5027
162411.SZ,华宝标普油气A人民币,2019-01-09,0.50,0.51,0.52,0.51,0.52,136483912,70387832,0.02,2.9821,0.5157
162411.SZ,华宝标普油气A人民币,2019-01-10,0.52,0.52,0.52,0.51,0.51,138613098,71332589,-0.01,-0.9653,0.5146
162411.SZ,华宝标普油气A人民币,2019-01-11,0.51,0.52,0.52,0.52,0.52,74284794,38377231,0.00,0.7797,0.5166
162411.SZ,华宝标普油气A人民币,2019-01-14,0.52,0.51,0.51,0.50,0.50,127622654,64568936,-0.01,-2.5145,0.5059
162411.SZ,华宝标普油气A人民币,2019-01-15,0.50,0.51,0.52,0.51,0.52,108257355,55664238,0.01,2.3810,0.5142
162411.SZ,华宝标普油气A人民币,2019-01-16,0.52,0.52,0.52,0.52,0.52,61389555,31780729,0.00,0.3876,0.5177
162411.SZ,华宝标普油气A人民币,2019-01-17,0.52,0.52,0.52,0.52,0.52,38873529,20070644,-0.00,-0.3861,0.5163
162411.SZ,华宝标普油气A人民币,2019-01-18,0.52,0.52,0.53,0.52,0.53,55489628,29107015,0.01,1.9380,0.5245
162411.SZ,华宝标普油气A人民币,2019-01-21,0.53,0.53,0.54,0.53,0.53,69052534,36774484,0.01,1.5209,0.5326
162411.SZ,华宝标普油气A人民币,2019-01-22,0.53,0.53,0.53,0.53,0.53,44841994,23750949,-0.01,-1.1236,0.5297
162411.SZ,华宝标普油气A人民币,2019-01-23,0.53,0.52,0.52,0.51,0.52,73837832,38037522,-0.01,-2.0833,0.5151
162411.SZ,华宝标普油气A人民币,2019-01-24,0.52,0.51,0.51,0.50,0.51,80313764,40650492,-0.01,-2.1277,0.5061
162411.SZ,华宝标普油气A人民币,2019-01-25,0.51,0.51,0.52,0.51,0.51,45312579,23255167,0.01,1.5810,0.5132
162411.SZ,华宝标普油气A人民币,2019-01-28,0.51,0.52,0.52,0.51,0.51,39783200,20433492,-0.00,-0.3891,0.5136
162411.SZ,华宝标普油气A人民币,2019-01-29,0.51,0.51,0.51,0.51,0.51,49109405,24931912,-0.01,-0.9766,0.5077
162411.SZ,华宝标普油气A人民币,2019-01-30,0.51,0.51,0.51,0.51,0.51,31297205,15957988,0.00,0.5917,0.5099
162411.SZ,华宝标普油气A人民币,2019-01-31,0.51,0.52,0.52,0.52,0.52,73333239,38154741,0.01,1.7647,0.5203
162411.SZ,华宝标普油气A人民币,2019-02-01,0.52,0.52,0.52,0.51,0.52,57098227,29338249,-0.00,-0.5780,0.5138
162411.SZ,华宝标普油气A人民币,2019-02-11,0.52,0.49,0.49,0.49,0.49,247595139,121453410,-0.03,-4.8450,0.4905
162411.SZ,华宝标普油气A人民币,2019-02-12,0.49,0.49,0.49,0.49,0.49,101765556,50249855,0.00,0.8147,0.4938
162411.SZ,华宝标普油气A人民币,2019-02-13,0.49,0.50,0.50,0.50,0.50,75900466,37896952,0.01,1.2121,0.4993
162411.SZ,华宝标普油气A人民币,2019-02-14,0.50,0.50,0.51,0.50,0.51,88323507,44523774,0.01,0.9980,0.5041
162411.SZ,华宝标普油气A人民币,2019-02-15,0.51,0.51,0.51,0.50,0.51,92733296,46985222,-0.00,-0.1976,0.5067
162411.SZ,华宝标普油气A人民币,2019-02-18,0.51,0.52,0.52,0.52,0.52,121096559,62744375,0.02,2.9703,0.5181
162411.SZ,华宝标普油气A人民币,2019-02-19,0.52,0.52,0.52,0.52,0.52,87413771,45330169,0.00,0.0000,0.5186
162411.SZ,华宝标普油气A人民币,2019-02-20,0.52,0.52,0.52,0.51,0.52,120725074,62271160,-0.01,-0.9615,0.5158
162411.SZ,华宝标普油气A人民币,2019-02-21,0.52,0.52,0.52,0.52,0.52,98905081,51455793,0.01,0.9709,0.5203
162411.SZ,华宝标普油气A人民币,2019-02-22,0.52,0.51,0.52,0.51,0.52,79380219,40636733,-0.01,-0.9615,0.5119
162411.SZ,华宝标普油气A人民币,2019-02-25,0.52,0.51,0.52,0.51,0.52,133534063,68653543,0.00,0.0000,0.5141
162411.SZ,华宝标普油气A人民币,2019-02-26,0.52,0.51,0.51,0.51,0.51,113893568,57779015,-0.01,-1.5534,0.5073
162411.SZ,华宝标普油气A人民币,2019-02-27,0.51,0.51,0.51,0.51,0.51,46289952,23476960,0.00,0.0000,0.5072
162411.SZ,华宝标普油气A人民币,2019-02-28,0.51,0.51,0.51,0.51,0.51,56632690,28713932,0.00,0.0000,0.5070
162411.SZ,华宝标普油气A人民币,2019-03-01,0.51,0.51,0.51,0.50,0.51,69508272,35069890,-0.00,-0.1972,0.5045
162411.SZ,华宝标普油气A人民币,2019-03-04,0.51,0.51,0.51,0.50,0.51,95154730,48126512,0.00,0.1976,0.5058
162411.SZ,华宝标普油气A人民币,2019-03-05,0.51,0.51,0.51,0.51,0.51,43692294,22161189,0.00,0.0000,0.5072
162411.SZ,华宝标普油气A人民币,2019-03-06,0.51,0.51,0.51,0.50,0.51,71492036,36086074,-0.00,-0.3945,0.5048
162411.SZ,华宝标普油气A人民币,2019-03-07,0.51,0.50,0.50,0.50,0.50,127775803,63723322,-0.01,-1.3861,0.4987
162411.SZ,华宝标普油气A人民币,2019-03-08,0.50,0.49,0.49,0.49,0.49,92352124,45481088,-0.01,-1.2048,0.4925
162411.SZ,华宝标普油气A人民币,2019-03-11,0.49,0.48,0.49,0.48,0.49,171339232,82991082,-0.00,-0.8130,0.4844
162411.SZ,华宝标普油气A人民币,2019-03-12,0.49,0.49,0.49,0.49,0.49,133819867,65623147,0.00,0.6148,0.4904
162411.SZ,华宝标普油气A人民币,2019-03-13,0.49,0.49,0.50,0.49,0.50,93393747,46357365,0.01,1.2220,0.4964
162411.SZ,华宝标普油气A人民币,2019-03-14,0.50,0.50,0.50,0.50,0.50,107054007,53612133,0.00,0.8048,0.5008
162411.SZ,华宝标普油气A人民币,2019-03-15,0.50,0.50,0.50,0.50,0.50,68687198,34355181,0.00,0.0000,0.5002
162411.SZ,华宝标普油气A人民币,2019-03-18,0.50,0.50,0.50,0.50,0.50,103092242,51409660,-0.00,-0.1996,0.4987
162411.SZ,华宝标普油气A人民币,2019-03-19,0.50,0.51,0.51,0.51,0.51,125077736,63331446,0.01,1.2000,0.5063
162411.SZ,华宝标普油气A人民币,2019-03-20,0.51,0.50,0.50,0.50,0.50,55626243,27972995,-0.00,-0.7905,0.5029
162411.SZ,华宝标普油气A人民币,2019-03-21,0.50,0.51,0.51,0.51,0.51,127945897,65464571,0.01,1.7928,0.5117
162411.SZ,华宝标普油气A人民币,2019-03-22,0.51,0.52,0.52,0.52,0.52,132044016,68508140,0.01,1.7613,0.5188
162411.SZ,华宝标普油气A人民币,2019-03-25,0.52,0.50,0.50,0.50,0.50,135579414,67902289,-0.02,-3.8462,0.5008
162411.SZ,华宝标普油气A人民币,2019-03-26,0.50,0.50,0.50,0.50,0.50,48000696,24114816,0.00,0.6000,0.5024
162411.SZ,华宝标普油气A人民币,2019-03-27,0.50,0.51,0.51,0.51,0.51,75325278,38433264,0.01,1.5905,0.5102
162411.SZ,华宝标普油气A人民币,2019-03-28,0.51,0.51,0.51,0.51,0.51,75708589,38607548,-0.00,-0.1957,0.5099
162411.SZ,华宝标普油气A人民币,2019-03-29,0.51,0.51,0.52,0.51,0.51,76818073,39493939,0.00,0.5882,0.5141
162411.SZ,华宝标普油气A人民币,2019-04-01,0.51,0.51,0.52,0.51,0.52,114802172,59267625,0.01,1.3645,0.5163
162411.SZ,华宝标普油气A人民币,2019-04-02,0.52,0.52,0.53,0.52,0.52,77953816,40698033,0.00,0.1923,0.5221
162411.SZ,华宝标普油气A人民币,2019-04-03,0.52,0.52,0.52,0.52,0.52,80225197,41647794,0.00,0.0000,0.5191
162411.SZ,华宝标普油气A人民币,2019-04-04,0.52,0.51,0.51,0.51,0.51,113089060,57729038,-0.01,-1.7274,0.5105
162411.SZ,华宝标普油气A人民币,2019-04-08,0.51,0.53,0.53,0.53,0.53,113630566,59820105,0.02,2.9297,0.5264
162411.SZ,华宝标普油气A人民币,2019-04-09,0.53,0.53,0.53,0.53,0.53,79846377,42416709,0.00,0.5693,0.5312
162411.SZ,华宝标普油气A人民币,2019-04-10,0.53,0.52,0.53,0.52,0.52,63960321,33499492,-0.01,-1.1321,0.5238
162411.SZ,华宝标普油气A人民币,2019-04-11,0.52,0.53,0.53,0.53,0.53,53481075,28246361,0.00,0.5725,0.5282
162411.SZ,华宝标普油气A人民币,2019-04-12,0.53,0.52,0.53,0.52,0.52,36762931,19252451,-0.00,-0.5693,0.5237
162411.SZ,华宝标普油气A人民币,2019-04-15,0.52,0.54,0.54,0.53,0.53,108664207,57927780,0.01,1.7176,0.5331
162411.SZ,华宝标普油气A人民币,2019-04-16,0.53,0.53,0.53,0.53,0.53,55688801,29622444,-0.00,-0.1876,0.5319
162411.SZ,华宝标普油气A人民币,2019-04-17,0.53,0.54,0.54,0.53,0.54,58039854,31042177,0.00,0.7519,0.5348
162411.SZ,华宝标普油气A人民币,2019-04-18,0.54,0.53,0.53,0.53,0.53,49407114,26232113,-0.01,-1.1194,0.5309
162411.SZ,华宝标普油气A人民币,2019-04-19,0.53,0.53,0.53,0.53,0.53,36416906,19257759,-0.00,-0.1887,0.5288
162411.SZ,华宝标普油气A人民币,2019-04-22,0.53,0.53,0.55,0.53,0.54,130350748,70216814,0.01,1.8904,0.5387
162411.SZ,华宝标普油气A人民币,2019-04-23,0.54,0.55,0.56,0.55,0.55,174218154,95833750,0.01,2.5974,0.5501
162411.SZ,华宝标普油气A人民币,2019-04-24,0.55,0.55,0.55,0.55,0.55,70373685,38506132,-0.01,-1.2658,0.5472
162411.SZ,华宝标普油气A人民币,2019-04-25,0.55,0.54,0.54,0.54,0.54,66674759,36009144,-0.00,-0.5495,0.5401
162411.SZ,华宝标普油气A人民币,2019-04-26,0.54,0.54,0.54,0.53,0.53,73661600,39312768,-0.01,-1.8416,0.5337
162411.SZ,华宝标普油气A人民币,2019-04-29,0.53,0.53,0.53,0.52,0.52,70663075,37068434,-0.01,-2.6266,0.5246
162411.SZ,华宝标普油气A人民币,2019-04-30,0.52,0.52,0.53,0.52,0.53,45572117,23909069,0.01,1.3487,0.5246
162411.SZ,华宝标普油气A人民币,2019-05-06,0.53,0.50,0.50,0.50,0.50,182880798,91501129,-0.03,-5.1331,0.5003
162411.SZ,华宝标普油气A人民币,2019-05-07,0.50,0.50,0.51,0.50,0.51,75034810,38089449,0.01,2.0040,0.5076
162411.SZ,华宝标普油气A人民币,2019-05-08,0.51,0.50,0.51,0.50,0.51,49249848,24913031,-0.00,-0.5894,0.5058
162411.SZ,华宝标普油气A人民币,2019-05-09,0.51,0.51,0.51,0.50,0.50,78201199,39210522,-0.01,-0.9881,0.5014
162411.SZ,华宝标普油气A人民币,2019-05-10,0.50,0.50,0.51,0.50,0.51,110956723,56093890,0.01,1.1976,0.5055
162411.SZ,华宝标普油气A人民币,2019-05-13,0.51,0.51,0.51,0.50,0.51,49409993,24984111,0.00,0.0000,0.5056
162411.SZ,华宝标普油气A人民币,2019-05-14,0.51,0.50,0.50,0.50,0.50,124375212,62061038,-0.01,-1.5779,0.4990
162411.SZ,华宝标普油气A人民币,2019-05-15,0.50,0.51,0.51,0.50,0.50,89788330,45210817,0.01,1.0020,0.5035
162411.SZ,华宝标普油气A人民币,2019-05-16,0.50,0.51,0.51,0.51,0.51,53828142,27362178,0.01,0.9921,0.5083
162411.SZ,华宝标普油气A人民币,2019-05-17,0.51,0.52,0.52,0.51,0.52,183442517,95092138,0.01,2.1611,0.5184
162411.SZ,华宝标普油气A人民币,2019-05-20,0.52,0.52,0.52,0.51,0.52,68287342,35226312,-0.00,-0.7692,0.5159
162411.SZ,华宝标普油气A人民币,2019-05-21,0.52,0.51,0.51,0.51,0.51,64328978,32825408,-0.01,-1.1628,0.5103
162411.SZ,华宝标普油气A人民币,2019-05-22,0.51,0.51,0.51,0.51,0.51,49242247,25171241,0.00,0.0000,0.5112
162411.SZ,华宝标普油气A人民币,2019-05-23,0.51,0.50,0.50,0.50,0.50,114207458,57146127,-0.01,-2.1569,0.5004
162411.SZ,华宝标普油气A人民币,2019-05-24,0.50,0.48,0.49,0.48,0.49,194233816,94138875,-0.01,-2.6052,0.4847
162411.SZ,华宝标普油气A人民币,2019-05-27,0.49,0.48,0.49,0.48,0.49,95179424,46383826,0.00,0.8230,0.4873
162411.SZ,华宝标普油气A人民币,2019-05-28,0.49,0.49,0.49,0.48,0.49,140345346,68154826,-0.00,-0.8163,0.4856
162411.SZ,华宝标普油气A人民币,2019-05-29,0.49,0.47,0.47,0.47,0.47,342061484,161399995,-0.01,-2.8807,0.4718
162411.SZ,华宝标普油气A人民币,2019-05-30,0.47,0.47,0.47,0.47,0.47,108942048,51520323,0.00,0.0000,0.4729
162411.SZ,华宝标普油气A人民币,2019-05-31,0.47,0.46,0.46,0.46,0.46,304538787,140338780,-0.01,-2.3305,0.4608
162411.SZ,华宝标普油气A人民币,2019-06-03,0.46,0.45,0.46,0.45,0.45,241691946,109653588,-0.01,-1.7354,0.4537
162411.SZ,华宝标普油气A人民币,2019-06-04,0.45,0.45,0.46,0.45,0.45,182751849,82917104,0.00,0.0000,0.4537
162411.SZ,华宝标普油气A人民币,2019-06-05,0.45,0.46,0.46,0.46,0.46,168658813,76971085,0.00,0.4415,0.4564
162411.SZ,华宝标普油气A人民币,2019-06-06,0.46,0.45,0.45,0.44,0.45,318960256,142321266,-0.01,-2.1978,0.4462
162411.SZ,华宝标普油气A人民币,2019-06-10,0.45,0.45,0.45,0.45,0.45,147656314,66600058,0.01,1.7978,0.4510
162411.SZ,华宝标普油气A人民币,2019-06-11,0.45,0.45,0.45,0.45,0.45,258211918,116408804,-0.00,-0.4415,0.4508
162411.SZ,华宝标普油气A人民币,2019-06-12,0.45,0.45,0.45,0.45,0.45,242888100,108664506,-0.01,-1.1086,0.4474
162411.SZ,华宝标普油气A人民币,2019-06-13,0.45,0.44,0.45,0.44,0.45,369838014,163921059,0.00,0.4484,0.4432
162411.SZ,华宝标普油气A人民币,2019-06-14,0.45,0.45,0.45,0.45,0.45,143820257,64195615,-0.00,-0.6696,0.4464
162411.SZ,华宝标普油气A人民币,2019-06-17,0.45,0.44,0.44,0.44,0.44,166524488,73609004,-0.00,-0.6742,0.4420
162411.SZ,华宝标普油气A人民币,2019-06-18,0.44,0.44,0.44,0.44,0.44,110435206,48863617,0.00,0.0000,0.4425
162411.SZ,华宝标普油气A人民币,2019-06-19,0.44,0.45,0.45,0.45,0.45,193680618,87119759,0.01,1.8100,0.4498
162411.SZ,华宝标普油气A人民币,2019-06-20,0.45,0.45,0.46,0.45,0.46,326574836,147163417,0.01,1.1111,0.4506
162411.SZ,华宝标普油气A人民币,2019-06-21,0.46,0.46,0.46,0.46,0.46,331187041,152832756,0.01,1.0989,0.4615
162411.SZ,华宝标普油气A人民币,2019-06-24,0.46,0.46,0.46,0.46,0.46,157590986,72752500,0.00,0.4348,0.4617
162411.SZ,华宝标普油气A人民币,2019-06-25,0.46,0.46,0.46,0.45,0.46,194780499,88776419,-0.01,-1.2987,0.4558
162411.SZ,华宝标普油气A人民币,2019-06-26,0.46,0.45,0.46,0.45,0.46,143470694,65491884,0.00,0.2193,0.4565
162411.SZ,华宝标普油气A人民币,2019-06-27,0.46,0.46,0.46,0.46,0.46,180243289,83119829,0.00,0.6565,0.4612
162411.SZ,华宝标普油气A人民币,2019-06-28,0.46,0.46,0.46,0.46,0.46,77945866,35784963,-0.00,-0.4348,0.4591
162411.SZ,华宝标普油气A人民币,2019-07-01,0.46,0.47,0.47,0.47,0.47,338474984,158954550,0.02,3.4934,0.4696
162411.SZ,华宝标普油气A人民币,2019-07-02,0.47,0.47,0.47,0.47,0.47,187702124,87721820,-0.01,-1.4768,0.4673
162411.SZ,华宝标普油气A人民币,2019-07-03,0.47,0.46,0.46,0.46,0.46,250697151,114382429,-0.01,-2.5696,0.4563
162411.SZ,华宝标普油气A人民币,2019-07-04,0.46,0.46,0.46,0.45,0.46,100504864,45743597,0.00,0.0000,0.4551
162411.SZ,华宝标普油气A人民币,2019-07-05,0.46,0.46,0.46,0.45,0.46,102483204,46666800,0.00,0.2198,0.4554
162411.SZ,华宝标普油气A人民币,2019-07-08,0.46,0.46,0.46,0.45,0.46,167537307,76422340,0.00,0.4386,0.4562
162411.SZ,华宝标普油气A人民币,2019-07-09,0.46,0.46,0.46,0.45,0.46,68958070,31386690,-0.00,-0.6550,0.4552
162411.SZ,华宝标普油气A人民币,2019-07-10,0.46,0.46,0.46,0.46,0.46,68274037,31245649,0.00,0.6593,0.4577
162411.SZ,华宝标普油气A人民币,2019-07-11,0.46,0.47,0.47,0.46,0.46,131545386,61002373,0.01,1.3100,0.4637
162411.SZ,华宝标普油气A人民币,2019-07-12,0.46,0.46,0.46,0.46,0.46,73451177,33848849,-0.00,-0.6466,0.4608
162411.SZ,华宝标普油气A人民币,2019-07-15,0.46,0.46,0.46,0.46,0.46,96998272,44541853,-0.00,-0.4338,0.4592
162411.SZ,华宝标普油气A人民币,2019-07-16,0.46,0.45,0.45,0.45,0.45,215760265,97773776,-0.01,-1.5251,0.4532
162411.SZ,华宝标普油气A人民币,2019-07-17,0.45,0.45,0.45,0.45,0.45,234686864,104824769,-0.01,-1.1062,0.4467
162411.SZ,华宝标普油气A人民币,2019-07-18,0.45,0.44,0.44,0.44,0.44,285379792,126158931,-0.01,-1.1186,0.4421
162411.SZ,华宝标普油气A人民币,2019-07-19,0.44,0.44,0.44,0.44,0.44,241322276,106521439,0.00,0.0000,0.4414
162411.SZ,华宝标普油气A人民币,2019-07-22,0.44,0.44,0.44,0.44,0.44,268977214,117830129,-0.00,-0.9050,0.4381
162411.SZ,华宝标普油气A人民币,2019-07-23,0.44,0.43,0.43,0.43,0.43,321182452,139260708,-0.00,-0.9132,0.4336
162411.SZ,华宝标普油气A人民币,2019-07-24,0.43,0.43,0.44,0.43,0.44,219958797,95813385,0.00,0.4608,0.4356
162411.SZ,华宝标普油气A人民币,2019-07-25,0.44,0.44,0.44,0.43,0.43,171991760,74957485,-0.00,-0.2294,0.4358
